Sno,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Datetime,Cumulative_Confirmed
8705,Delhi,0.0,0.0,481260,8391,0.0,2020-11-23 08:00:00,363.0
8706,Goa,0.0,0.0,44979,677,0.0,2020-11-23 08:00:00,9.0
8707,Gujarat,0.0,0.0,179953,3859,0.0,2020-11-23 08:00:00,261.0
8708,Haryana,0.0,0.0,194768,2188,0.0,2020-11-23 08:00:00,377.0
8709,Himachal Pradesh,0.0,0.0,26756,537,0.0,2020-11-23 08:00:00,21.0
8710,Jammu And Kashmir,0.0,0.0,99219,1629,0.0,2020-11-23 08:00:00,95.0
8711,Jharkhand,0.0,0.0,104229,951,0.0,2020-11-23 08:00:00,0.0
8712,Karnataka,0.0,0.0,836505,11654,0.0,2020-11-23 08:00:00,405.0
8713,Kerala,0.0,0.0,494664,2049,0.0,2020-11-23 08:00:00,1160.0
8714,Ladakh,0.0,0.0,6911,100,0.0,2020-11-23 08:00:00,162.0
8715,Madhya Pradesh,0.0,0.0,178117,3162,0.0,2020-11-23 08:00:00,105.0
8716,Maharashtra,0.0,0.0,1651064,46623,0.0,2020-11-23 08:00:00,1147.0
8717,Manipur,0.0,0.0,20018,236,0.0,2020-11-23 08:00:00,5.0
8718,Meghalaya,0.0,0.0,10335,110,0.0,2020-11-23 08:00:00,0.0
8719,Mizoram,0.0,0.0,3192,5,0.0,2020-11-23 08:00:00,4.0
8720,Nagaland,0.0,0.0,9308,59,0.0,2020-11-23 08:00:00,0.0
8721,Odisha,0.0,0.0,305813,1640,0.0,2020-11-23 08:00:00,23.0
8722,Puducherry,0.0,0.0,35525,609,0.0,2020-11-23 08:00:00,11.0
8723,Punjab,0.0,0.0,135008,4614,0.0,2020-11-23 08:00:00,231.0
8724,Rajasthan,0.0,0.0,218583,2163,0.0,2020-11-23 08:00:00,431.0
8725,Sikkim,0.0,0.0,4345,99,0.0,2020-11-23 08:00:00,0.0
8726,Tamil Nadu,0.0,0.0,745848,11605,0.0,2020-11-23 08:00:00,164.0
8727,Telengana,0.0,0.0,251468,1433,0.0,2020-11-23 08:00:00,343.0
8728,Tripura,0.0,0.0,31269,369,0.0,2020-11-23 08:00:00,0.0
8729,Uttarakhand,0.0,0.0,65733,1155,0.0,2020-11-23 08:00:00,40.0
8730,Uttar Pradesh,0.0,0.0,495415,7559,0.0,2020-11-23 08:00:00,479.0
8731,West Bengal,0.0,0.0,423129,8025,0.0,2020-11-23 08:00:00,71.0
8732,Andaman And Nicobar Islands,0.0,0.0,4453,61,0.0,2020-11-24 08:00:00,8.0
8733,Andhra Pradesh,0.0,0.0,842416,6948,0.0,2020-11-24 08:00:00,81.0
8734,Arunachal Pradesh,0.0,0.0,15036,49,0.0,2020-11-24 08:00:00,0.0
8735,Assam,0.0,0.0,207528,975,0.0,2020-11-24 08:00:00,0.0
8736,Bihar,0.0,0.0,224073,1227,0.0,2020-11-24 08:00:00,32.0
8737,Chandigarh,0.0,0.0,15389,263,0.0,2020-11-24 08:00:00,50.0
8738,Chhattisgarh,0.0,0.0,200825,2746,0.0,2020-11-24 08:00:00,25.0
8739,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3283,2,0.0,2020-11-24 08:00:00,0.0
8740,Delhi,0.0,0.0,488476,8512,0.0,2020-11-24 08:00:00,363.0
8741,Goa,0.0,0.0,45083,677,0.0,2020-11-24 08:00:00,9.0
8742,Gujarat,0.0,0.0,181187,3876,0.0,2020-11-24 08:00:00,261.0
8743,Haryana,0.0,0.0,197335,2216,0.0,2020-11-24 08:00:00,377.0
8744,Himachal Pradesh,0.0,0.0,27541,560,0.0,2020-11-24 08:00:00,21.0
8745,Jammu And Kashmir,0.0,0.0,99827,1641,0.0,2020-11-24 08:00:00,95.0
8746,Jharkhand,0.0,0.0,104533,953,0.0,2020-11-24 08:00:00,0.0
8747,Karnataka,0.0,0.0,838150,11678,0.0,2020-11-24 08:00:00,405.0
8748,Kerala,0.0,0.0,500089,2071,0.0,2020-11-24 08:00:00,1160.0
8749,Ladakh,0.0,0.0,6985,101,0.0,2020-11-24 08:00:00,162.0
8750,Madhya Pradesh,0.0,0.0,179237,3172,0.0,2020-11-24 08:00:00,105.0
8751,Maharashtra,0.0,0.0,1654793,46653,0.0,2020-11-24 08:00:00,1147.0
8752,Manipur,0.0,0.0,20374,238,0.0,2020-11-24 08:00:00,5.0
8753,Meghalaya,0.0,0.0,10392,110,0.0,2020-11-24 08:00:00,0.0
8754,Mizoram,0.0,0.0,3203,5,0.0,2020-11-24 08:00:00,4.0
8755,Nagaland,0.0,0.0,9347,61,0.0,2020-11-24 08:00:00,0.0
8756,Odisha,0.0,0.0,306726,1657,0.0,2020-11-24 08:00:00,23.0
8757,Puducherry,0.0,0.0,35582,609,0.0,2020-11-24 08:00:00,11.0
8758,Punjab,0.0,0.0,135739,4631,0.0,2020-11-24 08:00:00,231.0
8759,Rajasthan,0.0,0.0,220871,2181,0.0,2020-11-24 08:00:00,431.0
8760,Sikkim,0.0,0.0,4406,100,0.0,2020-11-24 08:00:00,0.0
8761,Tamil Nadu,0.0,0.0,747752,11622,0.0,2020-11-24 08:00:00,164.0
8762,Telengana,0.0,0.0,252565,1437,0.0,2020-11-24 08:00:00,343.0
8763,Tripura,0.0,0.0,31296,370,0.0,2020-11-24 08:00:00,0.0
8764,Uttarakhand,0.0,0.0,66172,1162,0.0,2020-11-24 08:00:00,40.0
8765,Uttar Pradesh,0.0,0.0,497475,7582,0.0,2020-11-24 08:00:00,479.0
8766,West Bengal,0.0,0.0,426816,8072,0.0,2020-11-24 08:00:00,71.0
8767,Andaman And Nicobar Islands,0.0,0.0,4464,61,0.0,2020-11-25 08:00:00,8.0
8768,Andhra Pradesh,0.0,0.0,843863,6956,0.0,2020-11-25 08:00:00,81.0
8769,Arunachal Pradesh,0.0,0.0,15091,49,0.0,2020-11-25 08:00:00,0.0
8770,Assam,0.0,0.0,207649,976,0.0,2020-11-25 08:00:00,0.0
8771,Bihar,0.0,0.0,224715,1233,0.0,2020-11-25 08:00:00,32.0
8772,Chandigarh,0.0,0.0,15455,265,0.0,2020-11-25 08:00:00,50.0
8773,Chhattisgarh,0.0,0.0,201744,2767,0.0,2020-11-25 08:00:00,25.0
8774,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3286,2,0.0,2020-11-25 08:00:00,0.0
8775,Delhi,0.0,0.0,493419,8621,0.0,2020-11-25 08:00:00,363.0
8776,Goa,0.0,0.0,45168,679,0.0,2020-11-25 08:00:00,9.0
8777,Gujarat,0.0,0.0,182473,3892,0.0,2020-11-25 08:00:00,261.0
8778,Haryana,0.0,0.0,199278,2249,0.0,2020-11-25 08:00:00,377.0
8779,Himachal Pradesh,0.0,0.0,28007,572,0.0,2020-11-25 08:00:00,21.0
8780,Jammu And Kashmir,0.0,0.0,100322,1651,0.0,2020-11-25 08:00:00,95.0
8781,Jharkhand,0.0,0.0,104724,955,0.0,2020-11-25 08:00:00,0.0
8782,Karnataka,0.0,0.0,840099,11695,0.0,2020-11-25 08:00:00,405.0
8783,Kerala,0.0,0.0,505238,2095,0.0,2020-11-25 08:00:00,1160.0
8784,Ladakh,0.0,0.0,7069,105,0.0,2020-11-25 08:00:00,162.0
8785,Madhya Pradesh,0.0,0.0,180349,3183,0.0,2020-11-25 08:00:00,105.0
8786,Maharashtra,0.0,0.0,1658879,46683,0.0,2020-11-25 08:00:00,1147.0
8787,Manipur,0.0,0.0,20525,240,0.0,2020-11-25 08:00:00,5.0
8788,Meghalaya,0.0,0.0,10451,110,0.0,2020-11-25 08:00:00,0.0
8789,Mizoram,0.0,0.0,3298,5,0.0,2020-11-25 08:00:00,4.0
8790,Nagaland,0.0,0.0,9397,61,0.0,2020-11-25 08:00:00,0.0
8791,Odisha,0.0,0.0,307374,1671,0.0,2020-11-25 08:00:00,23.0
8792,Puducherry,0.0,0.0,35671,609,0.0,2020-11-25 08:00:00,11.0
8793,Punjab,0.0,0.0,136178,4653,0.0,2020-11-25 08:00:00,231.0
8794,Rajasthan,0.0,0.0,223085,2200,0.0,2020-11-25 08:00:00,431.0
8795,Sikkim,0.0,0.0,4437,102,0.0,2020-11-25 08:00:00,0.0
8796,Tamil Nadu,0.0,0.0,749662,11639,0.0,2020-11-25 08:00:00,164.0
8797,Telengana,0.0,0.0,253715,1441,0.0,2020-11-25 08:00:00,343.0
8798,Tripura,0.0,0.0,31368,370,0.0,2020-11-25 08:00:00,0.0
8799,Uttarakhand,0.0,0.0,66349,1173,0.0,2020-11-25 08:00:00,40.0
8800,Uttar Pradesh,0.0,0.0,499507,7615,0.0,2020-11-25 08:00:00,479.0
8801,West Bengal,0.0,0.0,430462,8121,0.0,2020-11-25 08:00:00,71.0
8802,Andaman And Nicobar Islands,0.0,0.0,4479,61,0.0,2020-11-26 08:00:00,8.0
8803,Andhra Pradesh,0.0,0.0,845039,6962,0.0,2020-11-26 08:00:00,81.0
8804,Arunachal Pradesh,0.0,0.0,15157,49,0.0,2020-11-26 08:00:00,0.0
8805,Assam,0.0,0.0,207766,978,0.0,2020-11-26 08:00:00,0.0
8806,Bihar,0.0,0.0,225077,1237,0.0,2020-11-26 08:00:00,32.0
8807,Chandigarh,0.0,0.0,15532,266,0.0,2020-11-26 08:00:00,50.0
8808,Chhattisgarh,0.0,0.0,201744,2783,0.0,2020-11-26 08:00:00,25.0
8809,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3290,2,0.0,2020-11-26 08:00:00,0.0
8810,Delhi,0.0,0.0,498780,8720,0.0,2020-11-26 08:00:00,363.0
8811,Goa,0.0,0.0,45229,683,0.0,2020-11-26 08:00:00,9.0
8812,Gujarat,0.0,0.0,183756,3906,0.0,2020-11-26 08:00:00,261.0
8813,Haryana,0.0,0.0,201250,2291,0.0,2020-11-26 08:00:00,377.0
8814,Himachal Pradesh,0.0,0.0,28106,585,0.0,2020-11-26 08:00:00,21.0
8815,Jammu And Kashmir,0.0,0.0,100892,1663,0.0,2020-11-26 08:00:00,95.0
8816,Jharkhand,0.0,0.0,105040,958,0.0,2020-11-26 08:00:00,0.0
8817,Karnataka,0.0,0.0,841432,11714,0.0,2020-11-26 08:00:00,405.0
8818,Kerala,0.0,0.0,511008,2121,0.0,2020-11-26 08:00:00,1160.0
8819,Ladakh,0.0,0.0,7125,108,0.0,2020-11-26 08:00:00,162.0
8820,Madhya Pradesh,0.0,0.0,181345,3197,0.0,2020-11-26 08:00:00,105.0
8821,Maharashtra,0.0,0.0,1663723,46748,0.0,2020-11-26 08:00:00,1147.0
8822,Manipur,0.0,0.0,20640,245,0.0,2020-11-26 08:00:00,5.0
8823,Meghalaya,0.0,0.0,10488,110,0.0,2020-11-26 08:00:00,0.0
8824,Mizoram,0.0,0.0,3319,5,0.0,2020-11-26 08:00:00,4.0
8825,Nagaland,0.0,0.0,9463,61,0.0,2020-11-26 08:00:00,0.0
8826,Odisha,0.0,0.0,308102,1687,0.0,2020-11-26 08:00:00,23.0
8827,Puducherry,0.0,0.0,35671,609,0.0,2020-11-26 08:00:00,11.0
8828,Punjab,0.0,0.0,136622,4684,0.0,2020-11-26 08:00:00,231.0
8829,Rajasthan,0.0,0.0,225229,2218,0.0,2020-11-26 08:00:00,431.0
8830,Sikkim,0.0,0.0,4481,102,0.0,2020-11-26 08:00:00,0.0
8831,Tamil Nadu,0.0,0.0,751535,11655,0.0,2020-11-26 08:00:00,164.0
8832,Telengana,0.0,0.0,254676,1444,0.0,2020-11-26 08:00:00,343.0
8833,Tripura,0.0,0.0,31441,370,0.0,2020-11-26 08:00:00,0.0
8834,Uttarakhand,0.0,0.0,66799,1185,0.0,2020-11-26 08:00:00,40.0
8835,Uttar Pradesh,0.0,0.0,500835,7644,0.0,2020-11-26 08:00:00,479.0
8836,West Bengal,0.0,0.0,434067,8172,0.0,2020-11-26 08:00:00,71.0
8837,Andaman And Nicobar Islands,0.0,0.0,4491,61,0.0,2020-11-27 08:00:00,8.0
8838,Andhra Pradesh,0.0,0.0,846120,6970,0.0,2020-11-27 08:00:00,81.0
8839,Arunachal Pradesh,0.0,0.0,15229,49,0.0,2020-11-27 08:00:00,0.0
8840,Assam,0.0,0.0,207908,978,0.0,2020-11-27 08:00:00,0.0
8841,Bihar,0.0,0.0,225602,1243,0.0,2020-11-27 08:00:00,32.0
8842,Chandigarh,0.0,0.0,15612,270,0.0,2020-11-27 08:00:00,50.0
8843,Chhattisgarh,0.0,0.0,204198,2801,0.0,2020-11-27 08:00:00,25.0
8844,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3293,2,0.0,2020-11-27 08:00:00,0.0
8845,Delhi,0.0,0.0,503717,8811,0.0,2020-11-27 08:00:00,363.0
8846,Goa,0.0,0.0,45340,685,0.0,2020-11-27 08:00:00,9.0
8847,Gujarat,0.0,0.0,185058,3922,0.0,2020-11-27 08:00:00,261.0
8848,Haryana,0.0,0.0,203517,2316,0.0,2020-11-27 08:00:00,377.0
